Issue Type,Issue key,Issue id,Summary,Description,Assignee,Reporter,Priority,Status,Resolution,Created,Updated
Bug,CAMEL-3060,12484657,Out of Heap memory issues with Camel-File processing large files,"Camel-File component throws heap memory issue when processing csv file which is about 45MB with 218k Lines. 

http://camel.465427.n5.nabble.com/Java-heap-space-issue-with-reading-large-CSV-file-tt2638903.html#a2638903",davsclaus,v_cheruvu@hotmail.com,Minor,Closed,Fixed,18/Aug/10 13:52,24/Apr/11 09:57
Bug,CAMEL-3064,12484640,Aggregator - Exception thrown from custom aggregation strategy could cause BatchSender thread to terminate,We should use try .. catch to catch custom exceptions being thrown from AggregationStrategy,davsclaus,davsclaus,Major,Closed,Fixed,19/Aug/10 14:03,17/Jan/11 16:50
Bug,CAMEL-3069,12484612,JMX statistics is incomplete for processors,"The statistics for routes is correct. However for processors the stats is wrong. For example {{ExchangesCompleted}} appears to be doubled.
",davsclaus,davsclaus,Major,Closed,Fixed,23/Aug/10 15:28,24/Apr/11 09:57
Bug,CAMEL-3077,12484607,Cache Component needs to check for null values during GET operations,"EhCache often has a bit of lag time when invalidating expired cache elements, first setting the Element value to null and then removing the key. If you are hitting a cache rapidly one often will run across a key that is present in the cache that still has a null element entry.

The logic for successfully key retrieval just needs to be slightly tweaked to check for null values.",davsclaus,deckerego,Major,Closed,Fixed,25/Aug/10 03:22,24/Apr/11 09:57
Bug,CAMEL-3078,12484613,"Cache Component configuration requires MemoryStoreEvictionPolicy instance, will not accept parameter as part of URI","In Spring, if one attempts to specify a cache endpoint as:
<endpoint id=""myCache"" uri=""cache://MyCache?memoryStoreEvictionPolicy=MemoryStoreEvictionPolicy.FIFO""/>
an exception will be thrown that the String ""MemoryStoreEvictionPolicy.FIFO"" was not a proper Java Object and no TypeConverter is available. This can be worked-around by manually creating a type converter that performs:
    String policyName = evictionPolicy.replace(""MemoryStoreEvictionPolicy."", """");
    return MemoryStoreEvictionPolicy.fromString(policyName);

Or one could just try to create a new instance from reflection. Above way is a bit more manageable however, since EhCache is taking care of the conversion for you.

",davsclaus,deckerego,Major,Closed,Fixed,25/Aug/10 03:29,24/Apr/11 09:58
Bug,CAMEL-3079,12484611,job rescheduling and clustering does not work properly ,"Currently stateful cron jobs are identified by their group name, job name and the cron expression. This prevents an easy rescheduling of cron jobs. For instance, stopping a camel context, rescheduling the cron job by editing the cron expressing and restart will end up in an exception. This will happen because the rescheduled job will be added as an additional job. The already existing job will produce an exception because the corresponding endpoint doesn't exist anymore. The previous solution deleting all triggers on shutdown doesn't work in a cluster scenario. 

I suggest to identify cron jobs only by their group and job name. On startup it will check if a trigger already exists and check if the cron expression has changed. If so it will be rescheduled.

Also the current explicit resuming of stateful jobs will produce an exception during startup, because the scheduler automatically finds and resumes stored triggers. 
",davsclaus,idueppe,Major,Closed,Fixed,25/Aug/10 15:26,24/Apr/11 09:58
Bug,CAMEL-3081,12487416,netty timeout exception,"eventhough message was received by netty procuder, it thows a timeout exception after 30 secs. here is the route and log. as this is a basic functionality I think this is critical priority.

		from(""netty:tcp://localhost:6205?textline=true&sync=true"").process(new Processor() {
		    int i=0;
			public void process(Exchange exchange) throws Exception {
		        String body = exchange.getIn().getBody(String.class);
				Thread.sleep(5000);
		        exchange.getOut().setBody(""Bye 1"" + body);
		       // if(i++%2==1) throw new IOException(""custom exception"");
		    }
		});


		from(""file:///test/test/response"")
		.convertBodyTo(String.class)
		.threads(1)
		.to(ExchangePattern.InOut,""netty:tcp://localhost:6205?textline=true&sync=true"")
		.to(""log:+++ reply++++"");

2010-08-25 11:33:29,963 [1 - file:///test/test/response] FileConsumer                   DEBUG Total 1 files to consume
2010-08-25 11:33:29,963 [1 - file:///test/test/response] FileConsumer                   DEBUG About to process file: GenericFile[C:\test\test\response\hello1.txt] using exchange: Exchange[GenericFileMessage with file: GenericFile[C:\test\test\response\hello1.txt]]
2010-08-25 11:33:31,510 [      Camel Thread 6 - Threads] SendProcessor                  DEBUG >>>> Endpoint[tcp://localhost:6205] Exchange[GenericFileMessage with body: hello1]
2010-08-25 11:33:31,682 [      Camel Thread 6 - Threads] NettyProducer                  DEBUG Creating connector to address: localhost:6205
2010-08-25 11:33:31,682 [      Camel Thread 6 - Threads] NettyProducer                  DEBUG Writing body: hello1

2010-08-25 11:33:31,697 [    New I/O client worker #1-1] NettyProducer                  DEBUG Operation complete org.jboss.netty.channel.DefaultChannelFuture@944dbd
2010-08-25 11:33:31,697 [    New I/O server worker #1-1] ServerChannelHandler           DEBUG Incoming message: hello1
2010-08-25 11:33:36,697 [    New I/O server worker #1-1] ServerChannelHandler           DEBUG Writing body: Bye 1hello1

2010-08-25 11:33:36,697 [    New I/O client worker #1-1] ClientChannelHandler           DEBUG Message received: Bye 1hello1
2010-08-25 11:33:36,697 [    New I/O client worker #1-1] SendProcessor                  DEBUG >>>> Endpoint[log://+++ reply++++] Exchange[GenericFileMessage with body: Bye 1hello1]
2010-08-25 11:33:36,713 [    New I/O client worker #1-1] +++ reply++++                  INFO  Exchange[ExchangePattern:InOut, BodyType:String, Body:Bye 1hello1]
2010-08-25 11:33:36,713 [    New I/O client worker #1-1] GenericFileOnCompletion        DEBUG Done processing file: GenericFile[C:\test\test\response\hello1.txt] using exchange: Exchange[GenericFileMessage with body: Bye 1hello1]
2010-08-25 11:33:36,713 [    New I/O client worker #1-1] FileUtil                       DEBUG Tried 1 to delete file: C:\test\test\response\hello1.txt.camelLock with result: true
2010-08-25 11:33:36,713 [    New I/O client worker #1-1] nericFileRenameProcessStrategy DEBUG Renaming file: GenericFile[C:\test\test\response\hello1.txt] to: GenericFile[C:\test\test\response\.camel\hello1.txt]
2010-08-25 11:33:36,713 [    New I/O client worker #1-1] FileUtil                       DEBUG Tried 1 to rename file: C:\test\test\response\hello1.txt to: C:\test\test\response\.camel\hello1.txt with result: true
2010-08-25 11:34:06,886 [         Hashed wheel timer #1] DefaultErrorHandler            DEBUG Failed delivery for exchangeId: f5eb372d-a214-4418-a60f-62c0557768d2. On delivery attempt: 0 caught: org.apache.camel.ExchangeTimedOutException: The OUT message was not received within: 30000 millis. Exchange[GenericFileMessage with body: Bye 1hello1]
2010-08-25 11:34:06,886 [         Hashed wheel timer #1] DefaultErrorHandler            ERROR Failed delivery for exchangeId: f5eb372d-a214-4418-a60f-62c0557768d2. Exhausted after delivery attempt: 1 caught: org.apache.camel.ExchangeTimedOutException: The OUT message was not received within: 30000 millis. Exchange[GenericFileMessage with body: Bye 1hello1]
org.apache.camel.ExchangeTimedOutException: The OUT message was not received within: 30000 millis. Exchange[GenericFileMessage with body: Bye 1hello1]
",davsclaus,skusma@arccorp.com,Major,Closed,Fixed,25/Aug/10 15:45,24/Apr/11 09:57
Bug,CAMEL-3082,12487421,BeanConveter didn't try to covert the bean invocation argument rightly,"Here is the mail thread about it.
http://camel.465427.n5.nabble.com/Bug-in-the-BeanConverter-class-td2653552.html#a2653552",njiang,njiang,Major,Closed,Fixed,26/Aug/10 07:00,24/Apr/11 09:57
Bug,CAMEL-3084,12487423,camel-jms - requestTimeout with 0 or negative value should mean no timeout,This only affects the refactored camel-jms component.,davsclaus,davsclaus,Minor,Closed,Fixed,26/Aug/10 12:11,24/Apr/11 09:57
Bug,CAMEL-3091,12487455,QuartzEndpoint does not set the job name properly,"Looks like the job.name argument is not se properly on the endpoint and defaults to the uri path.

Another nastier issue (for which I should have probably created a separate issue) is that the uri gets messed up if it does not have the double slashes after the scheme (as in {{""quartz:<uri>""}} vs {{""quartz://<uri>""}}) and the @cron argument contains '?'. The workaround (arguably) is to start the uri with {{""quartz://...""}}.

See [nabble thread|http://camel.465427.n5.nabble.com/Problem-with-cron-expression-configuration-in-camel-context-with-spring-tt2796958.html#a2796958]. Many thanks to SK for reporting this.
",hadrian,hadrian,Major,Closed,Fixed,31/Aug/10 01:58,24/Apr/11 09:57
Bug,CAMEL-3093,12487459,camel-smpp shoud honor the configured encoding,Currently camel-smpp doesn't honor the encoding option by creating the consumer/producer.,muellerc,muellerc,Major,Closed,Fixed,31/Aug/10 19:35,31/Aug/10 20:48
Bug,CAMEL-3100,12487482,${file:length} should return 0 instead of null if the file length is 0,"{code}
--- camel-core/src/main/java/org/apache/camel/component/file/GenericFile.java	(revision 991781)
+++ camel-core/src/main/java/org/apache/camel/component/file/GenericFile.java	(working copy)
@@ -122,7 +122,8 @@
             message.setHeader(""CamelFileRelativePath"", getRelativeFilePath());
             message.setHeader(Exchange.FILE_PARENT, getParent());
     
-            if (getFileLength() > 0) {
+            if (getFileLength() >= 0) {
                 message.setHeader(""CamelFileLength"", getFileLength());
             }
             if (getLastModified() > 0) {
{code}",njiang,njiang,Major,Closed,Fixed,02/Sep/10 03:48,24/Apr/11 09:57
Bug,CAMEL-3107,12487506,SmppBinding set the destination address npi instead of the source address npi,See discussion on the [user@list|http://camel.465427.n5.nabble.com/SMPP-sourceAddrNpi-bug-td2801906.html#a2801906],muellerc,muellerc,Major,Closed,Fixed,06/Sep/10 19:06,24/Apr/11 09:57
Bug,CAMEL-3108,12487541,ConsumerTemplate return body should complete UoW beforehand,Issue is discussed here: http://camel.465427.n5.nabble.com/ConsumerTemplate-not-finishing-td2642233.html#a2642233,davsclaus,ankelee,Minor,Closed,Fixed,07/Sep/10 08:50,24/Apr/11 09:58
Bug,CAMEL-3113,12487532,@QueryParam doesn't work for CxfBeans,"Charle report an issue[1], after tracing the code I found the DefaultCxfBeanBinding doesn't put the http query string into the cxf message.
So the @QueryParam will not take effect on the resource beans.
[1]http://camel.465427.n5.nabble.com/camel-cxfbean-JAX-Rs-QueryParam-td2827252.html#a2827252",njiang,njiang,Major,Closed,Fixed,10/Sep/10 01:17,24/Apr/11 09:57
Bug,CAMEL-3114,12487579,url encoding goes wrong in org.apache.camel.component.rss.RssComponent#afterConfiguration,"The method org.apache.camel.component.rss.RssComponent#afterConfiguration creates the Url that will be used to fetch the rss feed. We find that with some url's url encoding goes wrong.

consider this url: http://api.flickr.com/services/feeds/photos_public.gne?id=23353282@N05&tags=lowlands&lang=en-us&format=rss_200

AfterConfiguration() calls org.apache.camel.util.URISupport#createRemainingURI This method first calls org.apache.camel.util.URISupport#createQueryString, which is a method that will iterate over a map of request parameters, escape each param name and value using java.net.URLEncoder#encode, and put them together with all the & and = stuff to form the query string.
Then it calls org.apache.camel.util.URISupport#createURIWithQuery Which is a method that takes a URI (the base url) and the constructed query string, and simply creates a new URI with that, returning the toString() output from that.

So this is what the output of this procedure looks like: http://api.flickr.com/services/feeds/photos_public.gne?format=rss_200&id=23353282%2540N05&lang=en-us&tags=lowlands

1 the @ sign was escaped by org.apache.camel.util.URISupport#createQueryString, creating a query string like: id=23353282%40N05&tags=lowlands&lang=en-us&format=rss_200 (which is good)
2 the URI constructor then finds the % in %40 and escapes that again! creating a url like: http://api.flickr.com/services/feeds/photos_public.gne?format=rss_200&id=23353282%2540N05&lang=en-us&tags=lowlands 

Which predictably fails...

I did some tests with the URI constructor, and it seems it only escapes % chars, everything else is left alone.

I attach a groovy script that demonstrates the problem

regards,

Ernst Bunders",davsclaus,ebunders,Major,Closed,Fixed,10/Sep/10 10:53,24/Apr/11 09:58
Bug,CAMEL-3118,12487536,camel-spring causes wrong initialization-order of dependent beans,"Attached is a patch with a test that demonstrates the problem. The test uses a custom RouteBuilder ({{SampleIninitalizingRouteBuilder}}) and another bean ({{SampleIninitalizingBean}}) that both implement {{InitializingBean}}. When the beans' {{afterPropertiesSet()}} methods are called, these beans add their names to a shared list. When the {{SampleIninitalizingRouteBuilder.configure()}} method is called then ""configured"" is added to the shared list.

{code:java}
package  org.apache.camel.spring.issues

// imports omitted ...

public class SampleInitializingBean implements InitializingBean {
    private String name;
    private List<String> entries;

    public void setName(String name) {
        this.name = name;
    }

    public void setEntries(List<String> entries) {
        this.entries = entries;
    }

    public void afterPropertiesSet() {
        entries.add(name);
    }
}

public class SampleInitializingRouteBuilder extends RouteBuilder implements InitializingBean {
    private String name;
    private List<String> entries;

    public void setName(String name) {
        this.name = name;
    }

    public void setEntries(List<String> entries) {
        this.entries = entries;
    }

    public void afterPropertiesSet() {
        entries.add(name);
    }

    @Override
    public void configure() throws Exception {
        entries.add(""configured"");
    }
}
{code}

These beans are wired as follows:

{code:xml}
    <bean id=""entries1"" class=""java.util.ArrayList""/>

    <bean id=""sampleBean1""
          class=""org.apache.camel.spring.issues.SampleInitializingBean"">
        <property name=""name"" value=""test1a""/>
        <property name=""entries"" ref=""entries1""/>
    </bean>

    <bean id=""sampleRouteBuilder1""
          class=""org.apache.camel.spring.issues.SampleInitializingRouteBuilder"" depends-on=""sampleBean1"">
        <property name=""name"" value=""test1b""/>
        <property name=""entries"" ref=""entries1""/>
    </bean>

    <camelContext xmlns=""http://camel.apache.org/schema/spring"">
        <routeBuilder ref=""sampleRouteBuilder1""/>
    </camelContext>
{code}

Note the {{depends-on}} attribute on the {{sampleRouteBuilder1}} bean: it should ensure that {{sampleBean1}} is being initialized before {{sampleRouteBuilder1}} and the {{camelContext}}. 

Actual behaviour, however, is that the beans are initialized in the following order:

# {{sampleRouteBuilder1}}
# {{camelContext}}
# {{sampleBean1}}

which is definitely wrong. The shared list contains the entries

# {{test1b}}
# {{configured}}
# {{test1a}}

This differs from the expected order

# {{test1a}}
# {{test1b}}
# {{configured}}

which cannot be observed. After some debugging, it seems the problem is related to the {{CamelBeanPostProcessor.postProcessBeforeInitialization()}} method. It does a lookup of the {{camelContext}} (i.e. {{applicationContext.getBean(camelId))}}) *before* the application context finished initialization of dependent beans. The problem is that this lookup already triggers a {{SampleInitializingRouteBuilder.configure()}} method call.

Even worse, this behaviour depends on the declaration order of the beans in the application context XML file. When the {{camelContext}} bean is moved to the top, the bean initialization are done in the correct order.

To demonstrate that this is not a Spring-related problem, the attached test also contains another bean ({{SampleRouteBuilderContainer}}) that plays the role of the {{camelContext}} but does nothing else than calling {{configure()}} on the injected route builder within ({{afterPropertiesSet()}}). In this case, the bean initialization occur in the expected, correct order.

I didn't find a solution to this problem so far and need to dig in further (hope to find some time next week for that). If any of the committers (who are more familiar with camel-spring than I am) have already an idea how to solve that, I appreciate any hints.
",njiang,mrt1nz,Major,Closed,Fixed,11/Sep/10 14:51,24/Apr/11 09:57
Bug,CAMEL-3120,12487547,hawtdb - Should work in OSGi,"The {{decode}} method in {{ObjectCodec}} should wrap the causes stacktrace in the wrapped IOException.

For example OSGi frameworks may be pesky and we want to be able to see whatever stacktrace it may thrown on you.

{code}

    public T decode(DataInput dataIn) throws IOException {
        int size = dataIn.readInt();
        byte[] data = new byte[size];
        dataIn.readFully(data);
        ByteArrayInputStream bytesIn = new ByteArrayInputStream(data);
        ObjectInputStream objectIn = new ObjectInputStream(bytesIn);
        try {
            return (T) objectIn.readObject();
        } catch (ClassNotFoundException e) {
            throw new IOException(e.getMessage());
        }
    }
{code}

For being JDK 1.5 compatible you need to do it like
{code}
    public static IOException createIOException(String message, Throwable cause) {
        IOException answer = new IOException(message);
        answer.initCause(cause);
        return answer;
    }
{code}
",davsclaus,davsclaus,Minor,Closed,Fixed,14/Sep/10 08:43,24/Apr/11 09:57
Bug,CAMEL-3121,12487528,Splitter EIP - The sub exchanges should not contains on completions from original Exchange,"See nabble
http://camel.465427.n5.nabble.com/Camel-calling-commit-too-early-when-using-split-seda-file-endpoint-tp2830894p2830894.html",davsclaus,davsclaus,Minor,Closed,Fixed,14/Sep/10 11:39,24/Apr/11 09:57
Bug,CAMEL-3122,12487544,protobuf dataformat Spring DSL is not working,"There is the mail thread talks about it.
[1]http://camel.465427.n5.nabble.com/Problem-with-protobuf-example-Spring-DSL-to-unmarshal-to-protobuf-td2835112.html",njiang,njiang,Major,Closed,Fixed,14/Sep/10 13:24,24/Apr/11 09:57
Bug,CAMEL-3124,12487556,polling of feeds in FeedEntryPollingConsumer is broken.,"The FeedEntryPollingConsumer class implements the poll() method for the 'splitEntries' mode of the RssEndpoint is broken.

You can think of two ways that polling feeds could work:
1) A feed is created, then one item is processed, then the delay, then process another item. This way the feed is kept between calls to poll().
2) A feed is created, then all the items are processed, the feed is cleared, and then the delay.

But the way it presently works:
A feed is created, one items is processed, and the feed is cleared, then the delay, and again the feed is created and the next item is cleared.

This is clearly wrong. Feed entries can be missed, because the index of the next item to process is stored over polls but the list isn't. Also this creates a big network overhead when polling very active feeds such as twitter search...

This is easy to fix. In the below code:
{code}
public void poll() throws Exception {
        Object feed = createFeed();
        populateList(feed);   

        while (hasNextEntry()) {
            Object entry = list.get(entryIndex--);

            boolean valid = true;
            if (entryFilter != null) {
                valid = entryFilter.isValidEntry(endpoint, feed, entry);
            }
            if (valid) {
                Exchange exchange = endpoint.createExchange(feed, entry);
                getProcessor().process(exchange);
                // return and wait for the next poll to continue from last time (this consumer is stateful)
                return;
            }
        }
{code}

The return (at line 56 of org.apache.camel.component.feed.FeedEntryPollingConsumer) should be deleted.",davsclaus,ebunders,Minor,Closed,Fixed,14/Sep/10 13:59,24/Apr/11 09:57
Bug,CAMEL-3128,12487520,Using $ in endpoint uri causes thread name parser to fail,"See nabble
http://camel.465427.n5.nabble.com/How-to-specify-route-to-folder-with-in-actual-name-tp2839895p2839895.html",davsclaus,davsclaus,Minor,Closed,Fixed,16/Sep/10 13:41,24/Apr/11 09:58
Bug,CAMEL-3130,12487557,"Ref component causes consumer parameters to be cleared, such as delay and initialDelay","See nabble
http://camel.465427.n5.nabble.com/The-delay-option-seems-not-to-be-working-in-CAMEL-Java-DSL-mode-tp2840369p2840369.html",davsclaus,davsclaus,Minor,Closed,Fixed,16/Sep/10 16:33,24/Apr/11 09:57
Bug,CAMEL-3133,12487561,Camel soap dataformat does not work correctly if a method has no input or no output,"Currently the camel soap dataformat can not handle exachanges for a soap method that has no input or no output. This is a known limitation but we should support this.
",cschneider,cschneider,Minor,Closed,Fixed,17/Sep/10 12:49,25/Oct/11 11:35
Bug,CAMEL-3136,12487591,cxfbean creates another instance of the class instead of directly using the referenced bean,"... this makes it impossible to inject properties to the @WebService class

<camelContext>
        <route>
            <from uri=""...."" />
            <to uri=""cxfbean:handler"" />
        </route>
</camelContext>

<bean id=""handler"" class=""a.b.c.Handler"">
        <property name=""prop1"" value=""5"" />
</bean>

when ""handler"" is created by Spring, its 'prop1' is set to '5'

when the cxfbean:handler is triggered, the 'prop1' is null, because CXF created another instance of Handler instead of using the one created by Spring",davsclaus,di_m_an,Major,Closed,Fixed,19/Sep/10 13:18,24/Apr/11 09:57
Bug,CAMEL-3137,12487593,ftp login anonymous should send empty string as password instead of null parameter,"See nabble
http://camel.465427.n5.nabble.com/anonymous-FTP-login-fails-tp2846235p2846235.html",davsclaus,davsclaus,Minor,Closed,Fixed,20/Sep/10 07:01,24/Apr/11 09:57
Bug,CAMEL-3141,12487612,Route autoStartup configurable through Property,"Using Camel 2.4 I want to make the usage of a certain route configurable through properties. 


{code}
<camelContext id=""camel"" trace=""true""
	xmlns=""http://camel.apache.org/schema/spring"">
	
	<route id=""configurable_1"" autoStartup=""{{startup_1}}"">
		<from uri=""direct:start_1""/>
		<to uri=""mock:end_1""/>
	</route>
		
	<route id=""configurable_2"" autoStartup=""{{startup_2}}"">
		<from uri=""direct:start_2""/>
		<to uri=""mock:end_2""/>
	</route>

</camelContext>
{code}

But if I do use the PropertyPlaceholder on the CamelContext like below it works. 

{code}
<camelContext id=""camel"" trace=""true"" autoStartup=""{{startup_context}}""
{code}

So is this a bug or should this work this way?
",davsclaus,achim_nierbeck,Minor,Closed,Fixed,21/Sep/10 12:31,24/Apr/11 09:58
Bug,CAMEL-3143,12487627,OsgiDefaultCamelContext.getTypeConverterRegistry() returns null ,"The showed up when using dozer as shown in http://camel.apache.org/dozer-type-conversion.html, whose DozerTypeConverterLoader tries to get the type converter registry using: {{{TypeConverterRegistry registry = camelContext.getTypeConverterRegistry();}}}

Plausible error:
{code:title=OsgiDefaultCamelContext.java}
   @Override
    protected TypeConverter createTypeConverter() {
        return new OsgiTypeConverter(bundleContext, getInjector());
    }
{code}

{code:title=DefaultCamelContext.java}
public TypeConverterRegistry getTypeConverterRegistry() {
        if (typeConverterRegistry == null) {
            // init type converter as its lazy
            if (typeConverter == null) {
                getTypeConverter();
            }
            // type converter is usually the default one that also is the registry
            if (typeConverter instanceof DefaultTypeConverter) {
                typeConverterRegistry = (DefaultTypeConverter) typeConverter;
            }
        }
        return typeConverterRegistry;
    }
{code}

Error:
getTypeConverter() returns an OsgiTypeConverter 
OsgiTypeConverter does not inherit from DefaultTypeConverter, thus the instanceof returns false
=> null is returned

Solution:
Lots of different ways to do this, and it's getting late here. In this case, maybe it's OsgiDefaultCamelContext's responsibility to also override getTypeConverterRegistry with something along the lines of:
{code}
@Override
public TypeConverterRegistry getTypeConverterRegistry() {
        if (typeConverterRegistry == null) {
            // init type converter as its lazy
            if (typeConverter == null) {
                getTypeConverter();
            }
            // type converter is usually the default one that also is the registry
            if (typeConverter instanceof OsgiDefaultTypeConverter) {
                typeConverterRegistry = ((OsgiDefaultTypeConverter) typeConverter).getRegistry();
            }
        }
        return typeConverterRegistry;
    }
{code}

We've employed an (ugly) workaround in a local version of DozerTypeConverterLoader.java:
{code:java}
        TypeConverter typeConverter = camelContext.getTypeConverter();
        DefaultTypeConverter registry = null;
        if (typeConverter instanceof DefaultTypeConverter) {
            registry = (DefaultTypeConverter)typeConverter;
        } else if (typeConverter instanceof OsgiTypeConverter) {
            OsgiTypeConverter osgiTypeConverter = (OsgiTypeConverter)typeConverter;
            registry = osgiTypeConverter.getRegistry();
        }
{code}",davsclaus,cl4es,Major,Closed,Fixed,21/Sep/10 19:40,24/Apr/11 09:58
Bug,CAMEL-3144,12487632,camel-ftp: fileExist=Fail not honored when producer works in FTP root path,"when using a route with ftp producer such as :

 <to uri=""ftp://user@host/?fileExist=Fail&fileName=test&password=mypass"" />

The route will not correctly fail if the fileName already exists.

It will work in any sub-directory:

 <to uri=""ftp://user@host/mydir?fileExist=Fail&fileName=test&password=mypass"" />

The root cause of the bug is an incorrect test in org.apache.camel.util.FileUtil.onlyPath() in component camel-core.
This method returns null when the parameter string is ""/"". It should return ""/"".

The attached patch fixes the issue.
",hadrian,raphael@apache.org,Major,Closed,Fixed,21/Sep/10 19:59,24/Apr/11 09:57
Bug,CAMEL-3151,12487855,NullPointerException in CXF Producer if no type converter is available,"When I am trying to send the content of a file to an CXF endpoint in PAYLOAD format, I get a NullPointerException in line 603 of the CXFEndpoint class (in the current trunk). The offending coding is:
                CxfPayload<?> payload = (CxfPayload<?>)params[0];
                List<Element> elements = payload.getBody();

The params are set in line 282 of the CxfProducer class:
            params = new Object[1];
            // TODO: maybe it should be mandatory body?
            params[0] = exchange.getIn().getBody(CxfPayload.class);

The fix is most probably trivial (change to getMandatoryBody()) and add a throws InvalidPayloadException to the getParams() method of CxfProducer). After this is fixed (the same for the MESSAGE format two lines lower), the example will still not work, but I get a meaningful error message saying that there is no type converter between GenericFile and CxfPayload.

One could argue, that under some circumstances null payloads may be legal (I just don't see any), but in this case the CxfEndpoint class would have to be modified to avoid the NullPointerException. As the coding is a missing converter or a null payload will trigger NullPointerExceptions for CxfEndpoints unconditionally.",davsclaus,siano,Minor,Closed,Fixed,23/Sep/10 10:57,24/Apr/11 09:57
Bug,CAMEL-3158,12487650,PollingConsumerSupport.start() do not get called,"I have a subclass of PollingConsumerSupport and create it in a subclass of DefaultPollingEndpoint. The problem is that DefaultPollingEndpoint wraps PollingConsumer into DefaultScheduledPollConsumer and the latter does not call PollingConsumerSupport.start:

DefaultScheduledPollConsumer.java:

    @Override
    protected void doStart() throws Exception {
        pollingConsumer = getEndpoint().createPollingConsumer();
        super.doStart();
    }
",davsclaus,azarov,Major,Closed,Fixed,25/Sep/10 12:18,24/Apr/11 09:58
Bug,CAMEL-3170,12487692,camel-ftp - Setting password and username using UserInfo on uri does not work,"You should be able to set ftp endpoint uri as:
{code}
""ftp://scott@localhost:"" + getPort() + ""/deletefile?password=tiger&binary=false&delete=true""
{code}

And when using password and username in the userinfo part of the uri:
{code}
""ftp://tiger:scott@localhost:"" + getPort() + ""/deletefile?binary=false&delete=true""
{code}

The latter didn't work",davsclaus,davsclaus,Minor,Closed,Fixed,28/Sep/10 11:54,24/Apr/11 09:57
Bug,CAMEL-3174,12487792,camel-ftp - Change dir before retrieving file,"See nabble
http://camel.465427.n5.nabble.com/How-to-change-directory-while-using-sftp-component-tp2806817p2806817.html",davsclaus,davsclaus,Major,Closed,Fixed,29/Sep/10 06:38,24/Apr/11 09:57
Bug,CAMEL-3181,12487955,Confusing IllegalArgumentException when address attribute isn't specified on CXF endpoint.,"If you create CXF endpoint, like this, without the address attribute, 

{code:xml}
	<cxf:cxfEndpoint 
		id=""greeting"" 
		wsdlURL=""greeting.wsdl""
		serviceClass=""tutorial.hanbo.webservice.Greeting""
		>
	</cxf:cxfEndpoint>
{code} 

... then you get a really confusing error when you deploy the endpoint in ServiceMix: the error is 

{code}
Caused by: java.lang.IllegalArgumentException: endpointUri is not specified and org.apache.camel.component.cxf.CxfSpringEndpoint 
does not implement createEndpointUri() to create a default value
	at org.apache.camel.impl.DefaultEndpoint.getEndpointUri(DefaultEndpoint.java:83)
	at org.apache.camel.management.DefaultManagementLifecycleStrategy.onEndpointAdd(DefaultManagementLifecycleStrategy.java:205)
	at org.apache.camel.impl.DefaultCamelContext.getEndpoint(DefaultCamelContext.java:386)
{code} 

We find that if you explicitly set the address then the problem goes away (see below)

{code:xml} 
	<cxf:cxfEndpoint 
		id=""greeting"" 
		wsdlURL=""greeting.wsdl""
		address=""http://localhost:9000/GreeterContext/SOAPMessageService""
		serviceClass=""tutorial.hanbo.webservice.Greeting""
		>
	</cxf:cxfEndpoint>
{code} 

On camel-cxf web page, the 'address' attribute is not mentioned anywhere in the table of URI properties, so you might be lead to believe that it's not necessary. ",njiang,adrian.trenaman,Major,Closed,Fixed,30/Sep/10 09:13,24/Apr/11 09:57
Bug,CAMEL-3185,12487825,restlet producer - Should set status code,"See nabble
http://camel.465427.n5.nabble.com/Restlet-HTTP-status-and-message-tp3047023p3047023.html",davsclaus,davsclaus,Major,Closed,Fixed,01/Oct/10 08:24,24/Apr/11 09:57
Bug,CAMEL-3186,12487543,@EndpointInject not working in bean created by blueprint,"I am attaching a small test project that uses blueprint to create a camel context and a bean named Producer.  This project builds an OSGi bundle that I am deploying in FUSE ESB 4.3.0-fuse-01-00.  The Producer bean has an @EndpointInject annotation on a ProducerTemplate:

	@EndpointInject(ref = ""testEndpoint"")
	private ProducerTemplate testEndpoint;

The Producer bean's init method sets a timer that tries to call testEndpoint.sendBody() once per second.  This throws a null pointer exception because the testEndpoint did not get injected:

07:35:31,826 | WARN  | Producer         | Producer                         | org.aaron.camel.Producer           51 | 118 - org.aaron.camel - 1.0.0.SNAPSHOT | send exception
java.lang.NullPointerException
        at org.aaron.camel.Producer.timerPop(Producer.java:48)[118:org.aaron.camel:1.0.0.SNAPSHOT]
        at org.aaron.camel.Producer.access$000(Producer.java:11)[118:org.aaron.camel:1.0.0.SNAPSHOT]
        at org.aaron.camel.Producer$1.run(Producer.java:29)[118:org.aaron.camel:1.0.0.SNAPSHOT]
        at java.util.TimerThread.mainLoop(Timer.java:512)[:1.6.0_21]
        at java.util.TimerThread.run(Timer.java:462)[:1.6.0_21]

This same test works perfectly if I use Spring DM to create the camel context and Producer bean.
",gnodet,ariekenb,Major,Closed,Fixed,01/Oct/10 12:42,24/Apr/11 09:58
